deity_tradition,corpus_id,slip_number,original_slip_label,poem_text,edition,edition_id,edition_date_period,source_locator,transcription_status,notes
觀音（living-tradition mapping）,guanyin,41,第041籤,無限好事君須記 恰如認賊作為子 莫貪眼下有些甜 可慮他時還受苦,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第041籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,42,第042籤,君垂恩澤潤無邊 覆禱祈禳沒黨偏 一切有情皆受用 均沾樂利得週全,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第042籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,43,第043籤,天地交泰萬物新 自形自色自怡神 森羅萬象皆精彩 事事和諧得稱人,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第043籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,44,第044籤,棋逢對手要藏機 黑白盤中未決時 到底欲知誰勝負 須教先著相機宜,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第044籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,45,第045籤,溫柔自是勝強剛 積善于門太吉昌 若是有人占此卦 宛如止渴遇瓊漿,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第045籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,46,第046籤,勸君耐守舊生涯 把定身心莫聽邪 直待有人輕著力 滿園枯木再開花,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第046籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,47,第047籤,錦上添花色更鮮 運來祿馬喜雙全 時人莫訝功名晚 一舉登科四海傳,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第047籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,48,第048籤,&#40318;鳥秋光化作鵬 遨翔得意盡飛騰 直沖萬里雲霄外 任是諸禽總不能,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第048籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,49,第049籤,營圖萬事若冰澌 何必慳貪苦所為 只好靜心閑處坐 待他興變復奚疑,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第049籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,50,第050籤,五湖四海盡行船 高掛風帆把舵堅 幸得順風隨所至 滿船寶貝稱心田,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第050籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,51,第051籤,夏日初臨日正長 人皆愁惱熱非常 天公也解諸人意 故遣薰風特送涼,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第051籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,52,第052籤,水中捉月費工夫 費盡功夫卻又無 莫信閑言併浪論 枉拋心力也難圖,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第052籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,53,第053籤,失意翻成得意時 龍吟虎嘯兩相宜 青雲有路終須到 許我功名必可期,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第053籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,54,第054籤,夢中得寶醒來無 應說巫山只是虛 若問婚姻&#24183;病訟 別尋生路相得宜,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第054籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,55,第055籤,相傳罔替子孫贊 衣祿豐盈富在天 金馬玉堂人快樂 飢時吃飯困時眠,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第055籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,56,第056籤,澗小石粗流水響 力勞撐駕恐損傷 路須指出前江去 風靜潮平儘不妨,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第056籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,57,第057籤,聞是聞非風過耳 好衣好祿日當空 君須記取他年事 汝意還同我意同,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第057籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,58,第058籤,忠言善語君須記 莫向他方求別藝 勸君安守舊生涯 除卻有餘都不是,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第058籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,59,第059籤,直上高樓去避身 四邊繞處是荊榛 誰知造物安排定 得意番成失意人,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第059籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,60,第060籤,抱薪救火火增&#28895; 燒卻三千及大千 若問營謀併出入 不如收拾莫憂燃,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第060籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,61,第061籤,日上吟詩月下歌 逢場作戲笑呵呵 相逢會處難藏隱 喝啋齊聲嗹哩囉,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第061籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,62,第062籤,晨昏全賴佛扶持 雖是逢危不見危 若得貴人來接引 此時福祿自相隨,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第062籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,63,第063籤,昔日行船失了針 今朝依舊海中尋 若還尋得原針在 也費工夫也費心,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第063籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,64,第064籤,譬若金鱗放碧漪 暗遭羅網四邊圍 思量無計翻身出 命到泉關苦獨悲,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第064籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,65,第065籤,眼前歡喜未為歡 危不危兮安不安 割肉成瘡因甚事 不如守舊得安全,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第065籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,66,第066籤,路險馬行人去遠 失群羊困虎相當 危灘船過風翻浪 春暮花殘天降霜,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第066籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,67,第067籤,一條金秤等君情 無增無減無重輕 為是平生心正直 文章不識義皆明,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第067籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,68,第068籤,門庭清吉夢禎祥 積善于門大吉昌 訟理婚成蠶又熟 病逢良藥得安康,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第068籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,69,第069籤,冬來嶺上一枝梅 葉落枯枝總不摧 探得陽春消息近 依然還我做花魁,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第069籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,70,第070籤,朝朝役役恰如蜂 飛來飛去西復東 春暮花殘無&#35220;處 此身不戀舊叢中,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第070籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,71,第071籤,誰知愛寵遇強徒 女子當年嫁二夫 自是一弓施兩箭 騎龍跨馬上安居,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第071籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,72,第072籤,弄蜂須要求他蜜 只怕遭他尾上針 雖是眼前有異路 暗�堬`藏荊棘林,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第072籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,73,第073籤,春雷震起蟄中蟲 脫卻塵凡出舊墉 忽遇風雲交際處 自然變化得成龍,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第073籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,74,第074籤,慵飛野鶴自投籠 欲舉鵬霄落陷中 南北東西混障&#30861; 此身憔悴恨無窮,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第074籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,75,第075籤,宛如抱虎過山前 戰戰兢兢膽碎寒 幸得山前逢妙手 方能保得一身安,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第075籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,76,第076籤,魚龍混雜意和同 耐守寒潭未濟中 不覺一朝頭角聳 禹門一跳到天宮,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第076籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,77,第077籤,夢中說夢獲多財 身外浮名總莫猜 永遠山遙難信定 貴人一指笑顏開,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第077籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,78,第078籤,冷水來澆白雪洋 不寒不熱自溫涼 要行天下無他事 惟有中藏一藝強,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第078籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,79,第079籤,虛空結愿結人緣 保得人安愿未還 得兔忘蹄真絕跡 敢將初誓謾輕瞞,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第079籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
觀音（living-tradition mapping）,guanyin,80,第080籤,直上高山去學仙 豈知一旦帝王宣 青天白日常明照 志在聲名四海傳,籤詩網（chance.org.tw）觀音一百籤（secondary transcription，comparison witness）,src-chance-org-tw,現代（網站版；未標年代）,http://www.chance.org.tw/籤詩集/觀音一百籤/籤詩網‧觀音一百籤__第080籤.htm,PROBABLE,chance.org.tw（籤詩網）secondary transcription，witness transcription confidence = PROBABLE（未對原圖逐字核對），保留作 comparison witness；production/reference edition = 艋舺龍山寺百首版，逐籤核對尚未完成（production migration = TRANSCRIPTION_PENDING）；待依艋舺版（薛皓文 2008 附錄二為 transcription evidence）逐籤核對後升 VERIFIED。
